jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,force
-0.52263778448105,0.21632024645805,-1.6922832727432,-0.0057792630977929,-0.13830778002739,0.39408642053604,0.0
-0.5217360670749961,0.29088547138067156,-1.7569186228971847,-0.005352462104593323,-0.13792361089816232,0.40287342896828,0.0
-0.5108628181310824,0.4269240017120646,-1.8538786264566076,-0.0043316414006627614,-0.1395721939893854,0.4174267489176523,0.0
-0.47685547287647384,0.5387662144807653,-1.892776379218446,-0.002437043863420331,-0.14716004064449845,0.42970527135408615,0.0
-0.4227027297019977,0.5673914322486246,-1.8366378637460155,0.00032382000398886143,-0.1607245516318508,0.4354824171616477,0.0
-0.37488808081700153,0.594949094148783,-1.7753640321584383,0.003244237992196154,-0.1739303767681123,0.4427689038790154,0.0
-0.3358815839657431,0.6380199835850654,-1.7276102212759,0.006197700348611015,-0.1854714579307123,0.4525656172862408,0.0
-0.3011855116257323,0.6839247575172992,-1.6827676754731384,0.009532925314628031,-0.1959820733620577,0.46343325651608924,0.0
-0.2619523956225423,0.7022200089234538,-1.6129878209187771,0.014221060519608152,-0.20752424230942385,0.47258433699608077,0.0
-0.22001423744055232,0.6869278871096115,-1.5140873285439922,0.020012136978598768,-0.22011544612737768,0.4794286145613746,0.0
-0.17863395810127,0.6497994248683615,-1.3952384636952768,0.026535660171738387,-0.23293053186857,0.48513735945407765,0.0
-0.13960405037953383,0.6192421362950269,-1.2792799289410153,0.033619893858066005,-0.2445069253444669,0.49254765648108306,0.0
-0.10288030367631264,0.5813533021853478,-1.1518730750450539,0.04101046833854438,-0.25569682854872305,0.5003221539350615,0.0
-0.067579567432404,0.52542185783386,-1.0009889602661,0.048860423266888,-0.26677146553993,0.5077623128891,0.0
-0.029195533348963514,0.4727369248867046,-0.8543344048353361,0.058417396476635776,-0.2757259400991331,0.5158587098121646,0.0
0.01569316937373235,0.43029393370335234,-0.7301016679176893,0.0703221015059033,-0.2817983994117131,0.5234838494887685,0.0
0.06176523978893561,0.40086050446217153,-0.6255678305259116,0.08286820352077476,-0.28541219234466847,0.5317136691166785,0.0
0.10956854086656223,0.4035338117526115,-0.5777152776718115,0.09599241557029521,-0.2853902853452262,0.5393505600782522,0.0
0.1591275609456615,0.4794885791265038,-0.6939480946614229,0.10849347653297615,-0.27857797191693157,0.5400985066707308,0.0
0.19941141513677538,0.5537676169322108,-0.8611814975738538,0.11734071259315616,-0.26910464580242305,0.5329457108791023,0.0
0.23128409110582693,0.6044798997732285,-1.0137846836677078,0.12335767596959615,-0.2590414973405669,0.5228674732721762,0.0
0.2622450315035308,0.644547091080593,-1.1519921192755924,0.12848386283104615,-0.24826543491620537,0.5129267756755516,0.0
0.2918502780107324,0.6712709390200086,-1.2738270759582924,0.13258538337854692,-0.2372889725061569,0.5027879155599169,0.0
0.31848482443736,0.67601869197992,-1.372482419013946,0.1356144627699515,-0.22692040755198617,0.49167553048867,0.0
0.34120951249049075,0.6558422171152554,-1.4449042815428308,0.13758719884431922,-0.21757884438221461,0.4794668601109469,0.0
0.36068119452549763,0.6135721848561215,-1.492867680696354,0.1388203203678154,-0.20914095869431387,0.46649611225495075,0.0
0.38059240579605,0.56351345777512,-1.5320510864258,0.13972191512585,-0.20025315880775,0.45381647348404,0.0
0.4029550002171485,0.5089612236389738,-1.5660766179744692,0.14052610099315616,-0.19072246436889306,0.44158082971206386,0.0
0.42576193809509694,0.4364154728559353,-1.5766979547647308,0.1412996179782423,-0.18197272947201384,0.4287630594693723,0.0
0.44477350895221457,0.3392803944074179,-1.550601656620331,0.14178679195734306,-0.1751465407701623,0.41481625116788695,1.0
0.4447594743508585,0.23860002595644855,-1.5154408033077307,0.13852838598764924,-0.1694097071886108,0.4014043670434231,1.0
0.39296017701809544,0.20529970068198,-1.5470612966097461,0.12660272763326,-0.16502343232815464,0.3959173789391192,1.0
0.3126923212638246,0.21237002886258538,-1.607921426112823,0.11174057538692769,-0.1617465408948731,0.39513861674529077,1.0
0.22112042170304802,0.22017310330501227,-1.660929606511046,0.09652976347849959,-0.15864139107557695,0.3949443468680746,1.0
0.12099244502874337,0.22456007049634152,-1.7017499116750845,0.08128183048505065,-0.15555981374703692,0.39480735017702845,1.0
0.013666877379784325,0.22621315373824,-1.7300854279445077,0.06604013248131857,-0.15247422342116693,0.3946724213086669,1.0
-0.09891545772552504,0.22613872014559155,-1.7459545777394385,0.05080220991602325,-0.1493770101895677,0.3945438678448007,1.0
-0.2141306927570914,0.22505499651798846,-1.7494257138325309,0.035562401494154634,-0.14628572303515386,0.3944211304187808,1.0
-0.328969888962233,0.22317990316794617,-1.7405115365981692,0.020325641505993162,-0.1432042202124246,0.39430323701638076,1.0
-0.44047406315804,0.22019128501415,-1.7192016839981,0.00509910332039,-0.14013704657555,0.39418742060661,1.0
