jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,force
0.19279910624027,0.44248414039612,-1.9108335971832,0.18546023964882,-0.19879046082497,0.39460906386375,0.0
0.17231246943657,0.4384776537235,-1.8707661812121847,0.18321960362104078,-0.20742742373393308,0.39491108976877465,0.0
0.19640883230246,0.4336749704984538,-1.8003838704182615,0.19048377527640462,-0.21984930680348616,0.39654608185474227,0.0
0.20185401462591154,0.4261585817887208,-1.7103344477139693,0.1948084567601823,-0.23590506498630384,0.39946843569095153,0.0
0.20461308726897692,0.41455832123756464,-1.6144104095605925,0.19885735786877845,-0.2521740656632608,0.4032397545301023,0.0
0.21109335812238078,0.40492994968707463,-1.5196885053927924,0.20385544460553154,-0.2676760325064992,0.4087213277816731,0.0
0.2198806668703377,0.39459863075843077,-1.4237722616929307,0.2095150328599477,-0.2825001982542162,0.4153752579138831,0.0
0.22897681593894922,0.3788773440397708,-1.3214496282431,0.21547419062027384,-0.29693624148001846,0.42258927226066767,0.0
0.24246643827512074,0.37174948132954694,-1.2300303440827922,0.22264460302316616,-0.30907241656229845,0.4321561914223923,0.0
0.2608559246246623,0.37899571886429384,-1.1588523204510386,0.23091342701362,-0.3182637347624838,0.44404064691983613,0.0
0.27905525610996845,0.38198338563625617,-1.0819903887235616,0.2393454932249546,-0.32690413640095306,0.45630987103168463,0.0
0.2988010644912746,0.38638127308625536,-1.0091174382429617,0.2482559703863577,-0.33369333010453156,0.4692495052631069,0.0
0.32248799617473695,0.40402684991176463,-0.9599882043325023,0.25780491416271234,-0.33715248795655767,0.48306807646384536,0.0
0.34658306837082,0.419737637043,-0.90866339206696,0.26747852563858,-0.33976843953133,0.49706241488457,0.0
0.37314344369448077,0.44366779235693,-0.8758352811519885,0.2773184707531569,-0.33931626952611615,0.5107700274540846,0.0
0.4061725093768223,0.5038381448158807,-0.9193303906000562,0.28669686500843,-0.3317402555392354,0.522554915684917,0.0
0.4436057760165277,0.5685577942774853,-0.9788934771831199,0.29641910470449157,-0.32181475024957235,0.5325731543394231,0.0
0.48839253416428224,0.6124990261518015,-1.0175749980486615,0.30846968522438384,-0.31174849776121233,0.5392836011373123,0.0
0.5353169624622092,0.6388783546594484,-1.0655467510222998,0.3197819269620438,-0.30017191859392156,0.5382597446441669,0.0
0.5714376247846138,0.6539590679682253,-1.1432431844564692,0.3260121070421646,-0.2880043249863854,0.5287014154287469,0.0
0.6036590704551107,0.6594814933263361,-1.218125976048969,0.33030285514318003,-0.27592000365257235,0.5174420063312215,0.0
0.6340096822151746,0.6808963647255561,-1.313946632238546,0.33178922992486154,-0.2617439100375539,0.5079624010966369,0.0
0.665116782371816,0.7004831295746984,-1.4071873976633997,0.3324339802448554,-0.24712964090016773,0.4988933847500731,0.0
0.6960889788774376,0.7093612368290207,-1.4898418096395536,0.3324798735288423,-0.23299851555090698,0.48907848734122156,1.0
0.725224325290097,0.7047455402520969,-1.5606560982190385,0.3317465048569892,-0.21973899121468074,0.4781330319551361,1.0
0.7550410123971831,0.6905714365152185,-1.6219076284995386,0.33073260004703925,-0.20676102775793692,0.4668562985383538,1.0
0.78556478023529,0.66855025291443,-1.6755192279816,0.32926478981972,-0.19395332038403,0.45543310046196,1.0
0.8151417603859547,0.6386348192508439,-1.7225308418274,0.3269201402480777,-0.1815071656153754,0.4437682124284554,1.0
0.8426587994282076,0.6003346534875754,-1.762729388016954,0.3235284961186931,-0.16962822698629923,0.4317867113993708,1.0
0.8655381752894484,0.5552030159876877,-1.7986207283460232,0.31852109386371,-0.15844322053285695,0.4197283135010638,1.0
0.8938796841181261,0.513405552277197,-1.8378563844240539,0.3131874180757085,-0.14593279361725,0.4093040732237,1.0
0.915128895869621,0.47937423678544466,-1.878136057120092,0.306113768082397,-0.13587997509883384,0.4015295986945785,1.0
0.8512570445354155,0.4716108418428,-1.9113400532648923,0.2922387398206254,-0.14123005935778693,0.39939152506681774,1.0
0.7654584004328806,0.47044629546311845,-1.9374895646021923,0.27719551554092764,-0.14924913874039156,0.39861205220222384,1.0
0.6740489739638087,0.46834968832823,-1.9555565210489076,0.26202860703835157,-0.15740868334586922,0.3979407640603915,1.0
0.5793814842517561,0.46509053844672155,-1.9649170545431385,0.2468509272887192,-0.16556744392101538,0.3972886525667623,1.0
0.4831455670870264,0.4609686548893223,-1.9655131285007386,0.2316754460334785,-0.17372928903653073,0.39663943648338235,1.0
0.3871113016055153,0.4561213117379408,-1.9573257611348538,0.21651099622249462,-0.18189809987178618,0.3959829784356623,1.0
0.2930216422447795,0.4504830516301677,-1.940460131718554,0.20135297339695848,-0.19006090783155843,0.39533271010105536,1.0
0.20431157946587,0.44399252533913,-1.9119966030121,0.18683384358883,-0.19895114004612,0.39483058452606,1.0
